id,id_categoria,id_estado,id_depto,id_custodio,id_proveedor,nombre,marca,modelo,serial,familia,subfam,ubicacion,area,fecha_ingreso,costo_adquis,valor_actual,descripcion,observaciones,foto_url,factura_url,borrado,fecha_baja,fecha_crea,fecha_act,id_seccion,id_familia,id_subfamilia
ACT-1014,CAT-0014,1,ORG-0001,null,PROV-001,Cerradura Electronica Classic 4g Rfid Ble - 5 Hab 57,Assa Abloy,Por identificar,por identificar,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:13.003+00,2026-05-06 15:46:13.003+00,CAT-0044,null,null
ACT-1015,CAT-0015,1,ORG-0001,null,PROV-001,Cafetera 4 Tazas Con Jarra De Vidrio,Oster,3301-013,no posee,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:13.09+00,2026-05-06 15:46:13.09+00,CAT-0056,null,null
ACT-1016,CAT-0025,1,ORG-0001,null,PROV-001,"Mug Blanco 379,7 Ml",Corona,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:13.18+00,2026-05-06 15:46:13.18+00,null,null,null
ACT-1017,CAT-0025,1,ORG-0001,null,PROV-001,Vaso De Vidrio 200ml,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:13.247+00,2026-05-06 15:46:13.247+00,null,null,null
ACT-1018,CAT-0025,1,ORG-0001,null,PROV-001,Hielera Acrilica,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:13.323+00,2026-05-06 15:46:13.323+00,null,null,null
ACT-1019,CAT-0025,1,ORG-0001,null,PROV-001,Pinza Coctelera Metalica,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:13.417+00,2026-05-06 15:46:13.417+00,null,null,null
ACT-102,CAT-0023,1,ORG-0001,null,PROV-001,Cabecera De Cama Empotrable Con Mesas De Noche,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:44:53.173+00,2026-05-06 15:44:53.173+00,null,null,null
ACT-1020,CAT-0025,1,ORG-0001,null,PROV-001,Sacacorchos,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:13.517+00,2026-05-06 15:46:13.517+00,null,null,null
ACT-1021,CAT-0025,1,ORG-0001,null,PROV-001,Copa Para Vino Chardonay,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:13.623+00,2026-05-06 15:46:13.623+00,null,null,null
ACT-1022,CAT-0025,1,ORG-0001,null,PROV-001,Copa Flauta Para Champagne,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:13.717+00,2026-05-06 15:46:13.717+00,null,null,null
ACT-1023,CAT-0009,1,ORG-0001,null,PROV-001,Repisa De Vidrio Empotrable,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:13.8+00,2026-05-06 15:46:13.8+00,null,null,null
ACT-1024,CAT-0009,1,ORG-0001,null,PROV-001,Florero,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:13.883+00,2026-05-06 15:46:13.883+00,null,null,null
ACT-1025,CAT-0015,1,ORG-0001,null,PROV-001,Nevera Mini Bar 96l,Ge,No posee,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:13.98+00,2026-05-06 15:46:13.98+00,CAT-0058,null,null
ACT-1026,CAT-0025,1,ORG-0001,null,PROV-001,Jarra Plastica ,Optiplas,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:14.06+00,2026-05-06 15:46:14.06+00,null,null,null
ACT-1027,CAT-0023,1,ORG-0001,null,PROV-001,Maletero Habitacion ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:14.113+00,2026-05-06 15:46:14.113+00,null,null,null
ACT-1028,CAT-0015,1,ORG-0001,null,PROV-001,"Televisor 32 "" ",Sony,KDL-32BX325,8755291,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:14.177+00,2026-05-06 15:46:14.177+00,null,null,null
ACT-1029,CAT-0015,1,ORG-0001,null,PROV-001,Decodificador De Television Satelital Hd,Directv,Por identificar,T25XAR054TR001,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:14.237+00,2026-05-06 15:46:14.237+00,CAT-0059,null,null
ACT-103,CAT-0015,1,ORG-0001,null,PROV-001,Caja Fuerte - 1,Elsafe,XA10/27/43/70/MX28,22148347,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:44:53.237+00,2026-05-06 15:44:53.237+00,CAT-0061,null,null
ACT-1030,CAT-0023,1,ORG-0001,null,PROV-001,Lampara Cabecera Cama Empotrable,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:14.307+00,2026-05-06 15:46:14.307+00,null,null,null
ACT-1031,CAT-0023,1,ORG-0001,null,PROV-001,Espaldar Empotrable,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:14.357+00,2026-05-06 15:46:14.357+00,null,null,null
ACT-1032,CAT-0023,1,ORG-0001,null,PROV-001,Colchon + Pillow 1.60 X 2.00mts,Simmons,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:14.43+00,2026-05-06 15:46:14.43+00,null,null,null
ACT-1033,CAT-0023,1,ORG-0001,null,PROV-001,Cama Box Matrimonial 1.60x2.00mts,Simmons,,501127352,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:14.487+00,2026-05-06 15:46:14.487+00,null,null,null
ACT-1034,CAT-0015,1,ORG-0001,null,PROV-001,Telefono ,Ge,EX30043FE1,59980,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:14.54+00,2026-05-06 15:46:14.54+00,null,null,null
ACT-1035,CAT-0015,1,ORG-0001,null,PROV-001,Caja Fuerte - 14,Elsafe,XA10/27/43/70/MX29,22148342,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:14.613+00,2026-05-06 15:46:14.613+00,CAT-0061,null,null
ACT-1036,CAT-0014,1,ORG-0001,null,PROV-001,Aire Acondicionado Split  12.000 Btu ,Haier,HSU-12LEA13-M,No posee,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:14.683+00,2026-05-06 15:46:14.683+00,CAT-0043,null,null
ACT-1037,CAT-0023,1,ORG-0001,null,PROV-001,Escritorio ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:14.747+00,2026-05-06 15:46:14.747+00,null,null,null
ACT-1038,CAT-0023,1,ORG-0001,null,PROV-001,Silla  Escritorio,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:14.8+00,2026-05-06 15:46:14.8+00,null,null,null
ACT-1039,CAT-0009,1,ORG-0001,null,PROV-001,Espejo Redondo Marco De Madera Pared ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:14.857+00,2026-05-06 15:46:14.857+00,null,null,null
ACT-104,CAT-0023,1,ORG-0001,null,PROV-001,Box Matrimonial 160x200,Simmons,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:44:53.327+00,2026-05-06 15:44:53.327+00,null,null,null
ACT-1040,CAT-0023,1,ORG-0001,null,PROV-001,Mesa De Centro Madera Y Granito,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:14.93+00,2026-05-06 15:46:14.93+00,null,null,null
ACT-1041,CAT-0009,1,ORG-0001,null,PROV-001,Adorno De Mesa Bol + Hojas Secas,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:14.997+00,2026-05-06 15:46:14.997+00,null,null,null
ACT-1042,CAT-0022,1,ORG-0001,null,PROV-001,Lampara De Arco Extensible,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:15.047+00,2026-05-06 15:46:15.047+00,null,null,null
ACT-1043,CAT-0023,1,ORG-0001,null,PROV-001,Sofa ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:15.1+00,2026-05-06 15:46:15.1+00,null,null,null
ACT-1044,CAT-0009,1,ORG-0001,null,PROV-001,Cuadro Beatles,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:15.15+00,2026-05-06 15:46:15.15+00,null,null,null
ACT-1045,CAT-0009,1,ORG-0001,null,PROV-001,Florero Rojo Decorativo,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:15.21+00,2026-05-06 15:46:15.21+00,null,null,null
ACT-1046,CAT-0009,1,ORG-0001,null,PROV-001,Repisa De Vidrio Empotrable,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:15.267+00,2026-05-06 15:46:15.267+00,null,null,null
ACT-1047,CAT-0009,1,ORG-0001,null,PROV-001,Cuadro Audrey Hepburn,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:15.32+00,2026-05-06 15:46:15.32+00,null,null,null
ACT-1048,CAT-0009,1,ORG-0001,null,PROV-001,Cuadro Relieve Bicicletas,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:15.383+00,2026-05-06 15:46:15.383+00,null,null,null
ACT-1049,CAT-0023,1,ORG-0001,null,PROV-001,Silla Metalica,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:15.433+00,2026-05-06 15:46:15.433+00,null,null,null
ACT-105,CAT-0023,2,ORG-0001,null,PROV-001,Colcho Matrimonial 160x200,Simmons,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:44:53.44+00,2026-05-06 15:44:53.44+00,null,null,null
ACT-1050,CAT-0023,1,ORG-0001,null,PROV-001,Mesa Terraza,Muebles Externi,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:15.497+00,2026-05-06 15:46:15.497+00,null,null,null
ACT-1051,CAT-0009,1,ORG-0001,null,PROV-001,Caracoles Marinos,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:15.587+00,2026-05-06 15:46:15.587+00,null,null,null
ACT-1052,CAT-0023,1,ORG-0001,null,PROV-001,Mueble Espejo Empotrable Baño,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:15.65+00,2026-05-06 15:46:15.65+00,null,null,null
ACT-1053,CAT-0023,1,ORG-0001,null,PROV-001,Lava Manos,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:15.723+00,2026-05-06 15:46:15.723+00,null,null,null
ACT-1054,CAT-0018,1,ORG-0001,null,PROV-001,Llave Lava Manos Doble Diseño Clasico,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:15.79+00,2026-05-06 15:46:15.79+00,CAT-0070,null,null
ACT-1055,CAT-0025,1,ORG-0001,null,PROV-001,Vaso Uso Dental Baño,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:15.85+00,2026-05-06 15:46:15.85+00,null,null,null
ACT-1056,CAT-0001,1,ORG-0001,null,PROV-001,Bandeja Porta Accesorios Baño,Eurochef,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:15.907+00,2026-05-06 15:46:15.907+00,null,null,null
ACT-1057,CAT-0009,1,ORG-0001,null,PROV-001,Espejo De Pared,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:15.97+00,2026-05-06 15:46:15.97+00,null,null,null
ACT-1058,CAT-0023,1,ORG-0001,null,PROV-001,Sanitario (Taza De Poceta Para Fluxometro),Sanitarios Maracay,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:16.027+00,2026-05-06 15:46:16.027+00,null,null,null
ACT-1059,CAT-0018,1,ORG-0001,null,PROV-001,Fluxometro Para W.C,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:16.08+00,2026-05-06 15:46:16.08+00,CAT-0070,null,null
ACT-106,CAT-0001,1,ORG-0001,null,PROV-001,Bandeja Porta Accesorios Baño,Eurochef,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:44:53.573+00,2026-05-06 15:44:53.573+00,null,null,null
ACT-1060,CAT-0018,1,ORG-0001,null,PROV-001,Ducha De Bidet,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:16.15+00,2026-05-06 15:46:16.15+00,CAT-0070,null,null
ACT-1061,CAT-0001,1,ORG-0001,null,PROV-001,Dispensador De Papel Higienico,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:16.207+00,2026-05-06 15:46:16.207+00,null,null,null
ACT-1062,CAT-0001,1,ORG-0001,null,PROV-001,Papelera Baño Amarilla,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:16.26+00,2026-05-06 15:46:16.26+00,null,null,null
ACT-1063,CAT-0018,1,ORG-0001,null,PROV-001,Regadera Ducha,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:16.313+00,2026-05-06 15:46:16.313+00,CAT-0070,null,null
ACT-1064,CAT-0018,1,ORG-0001,null,PROV-001,Grupo Ducha Monomando Cromo Con Manilla,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:16.363+00,2026-05-06 15:46:16.363+00,CAT-0070,null,null
ACT-1065,CAT-0001,1,ORG-0001,null,PROV-001,Jabonera,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:16.417+00,2026-05-06 15:46:16.417+00,null,null,null
ACT-1066,CAT-0001,1,ORG-0001,null,PROV-001,Soporte De Baño Para Discapacitados,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:16.477+00,2026-05-06 15:46:16.477+00,null,null,null
ACT-1067,CAT-0009,1,ORG-0001,null,PROV-001,Cuadros Decorativos Relieve ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:16.533+00,2026-05-06 15:46:16.533+00,null,null,null
ACT-1068,CAT-0015,1,ORG-0001,null,PROV-001,Secador De Cabello ,Ion Electric,SC1418,No posee,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:16.6+00,2026-05-06 15:46:16.6+00,CAT-0062,null,null
ACT-1069,CAT-0001,1,ORG-0001,null,PROV-001,Tendedor De Toallas,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:16.66+00,2026-05-06 15:46:16.66+00,null,null,null
ACT-107,CAT-0001,1,ORG-0001,null,PROV-001,Papelera Baño Blanca ,Ikea,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:44:53.64+00,2026-05-06 15:44:53.64+00,null,null,null
ACT-1118,CAT-0001,1,ORG-0001,null,PROV-001,Dispensador De Papel Higienico,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:20.347+00,2026-05-06 15:46:20.347+00,null,null,null
ACT-1070,CAT-0014,1,ORG-0001,null,PROV-001,Cerradura Electronica Classic 4g Rfid Ble - 6 Hab 79,Assa Abloy,Por identificar,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:16.723+00,2026-05-06 15:46:16.723+00,CAT-0044,null,null
ACT-1071,CAT-0015,1,ORG-0001,null,PROV-001,Cafetera 4 Tazas Con Jarra De Vidrio,Samurai,CM306,1141,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:16.78+00,2026-05-06 15:46:16.78+00,CAT-0056,null,null
ACT-1072,CAT-0025,1,ORG-0001,null,PROV-001,"Mug Blanco 379,7 Ml",Corona,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:16.84+00,2026-05-06 15:46:16.84+00,null,null,null
ACT-1073,CAT-0025,1,ORG-0001,null,PROV-001,Vaso De Vidrio 200ml,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:16.897+00,2026-05-06 15:46:16.897+00,null,null,null
ACT-1074,CAT-0025,1,ORG-0001,null,PROV-001,Copa Para Vino Pinot Noir,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:16.953+00,2026-05-06 15:46:16.953+00,null,null,null
ACT-1075,CAT-0025,1,ORG-0001,null,PROV-001,Hielera Plastica,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:17.007+00,2026-05-06 15:46:17.007+00,null,null,null
ACT-1076,CAT-0025,1,ORG-0001,null,PROV-001,Sacacorchos,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:17.08+00,2026-05-06 15:46:17.08+00,null,null,null
ACT-1077,CAT-0025,1,ORG-0001,null,PROV-001,Pinza Coctelera Metalica,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:17.15+00,2026-05-06 15:46:17.15+00,null,null,null
ACT-1078,CAT-0023,1,ORG-0001,null,PROV-001,Mueble Bar Mdf,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:17.223+00,2026-05-06 15:46:17.223+00,null,null,null
ACT-1079,CAT-0009,1,ORG-0001,null,PROV-001,Botella Decorativo,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:17.307+00,2026-05-06 15:46:17.307+00,null,null,null
ACT-108,CAT-0023,1,ORG-0001,null,PROV-001,Mueble Espejo Empotrable Baño,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:44:53.713+00,2026-05-06 15:44:53.713+00,null,null,null
ACT-1080,CAT-0015,1,ORG-0001,null,PROV-001,Nevera Mini Bar 76l,Hyunday,HYNRE3SS-1,HYUZ61D6716001D2104200625,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:17.413+00,2026-05-06 15:46:17.413+00,CAT-0058,null,null
ACT-1081,CAT-0025,1,ORG-0001,null,PROV-001,Jarra Plastica ,Optiplas,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:17.523+00,2026-05-06 15:46:17.523+00,null,null,null
ACT-1082,CAT-0014,1,ORG-0001,null,PROV-001,Aire Acondicionado Split  12.000 Btu ,Haier,HSU-12LEA13-M,AA93W0E0C00N5FCS0675,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:17.643+00,2026-05-06 15:46:17.643+00,CAT-0043,null,null
ACT-1083,CAT-0023,1,ORG-0001,null,PROV-001,Silla Metalica,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:17.717+00,2026-05-06 15:46:17.717+00,null,null,null
ACT-1084,CAT-0009,1,ORG-0001,null,PROV-001,Espejo  Marco De Madera Pared ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:17.78+00,2026-05-06 15:46:17.78+00,null,null,null
ACT-1085,CAT-0009,1,ORG-0001,null,PROV-001,Cuadro Florero,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:17.873+00,2026-05-06 15:46:17.873+00,null,null,null
ACT-1086,CAT-0009,1,ORG-0001,null,PROV-001,Cuadro Florero,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:17.957+00,2026-05-06 15:46:17.957+00,null,null,null
ACT-1087,CAT-0009,1,ORG-0001,null,PROV-001,Cuadro Florero,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:18.037+00,2026-05-06 15:46:18.037+00,null,null,null
ACT-1088,CAT-0009,1,ORG-0001,null,PROV-001,Gancho Cortinas Pared,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:18.113+00,2026-05-06 15:46:18.113+00,null,null,null
ACT-1089,CAT-0009,1,ORG-0001,null,PROV-001,Cuadro Florero,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:18.21+00,2026-05-06 15:46:18.21+00,null,null,null
ACT-109,CAT-0025,1,ORG-0001,null,PROV-001,Vaso Uso Dental Baño,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:44:53.797+00,2026-05-06 15:44:53.797+00,null,null,null
ACT-1090,CAT-0009,1,ORG-0001,null,PROV-001,Cuadro Florero,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:18.303+00,2026-05-06 15:46:18.303+00,null,null,null
ACT-1091,CAT-0009,1,ORG-0001,null,PROV-001,Cuadro Pie De Cama,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:18.387+00,2026-05-06 15:46:18.387+00,null,null,null
ACT-1092,CAT-0009,1,ORG-0001,null,PROV-001,Bol De Vidrio Con Hojas Secas Decorativas,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:18.46+00,2026-05-06 15:46:18.46+00,null,null,null
ACT-1093,CAT-0015,1,ORG-0001,null,PROV-001,Caja Fuerte - 15,Assa Abloy,Por identificar,POR IDENTIFICAR,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:18.573+00,2026-05-06 15:46:18.573+00,CAT-0061,null,null
ACT-1094,CAT-0015,1,ORG-0001,null,PROV-001,Calentador Instantaneo De Agua Electrico,Start Jet,SJ-602,39384,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:18.65+00,2026-05-06 15:46:18.65+00,CAT-0060,null,null
ACT-1095,CAT-0023,1,ORG-0001,null,PROV-001,Lampara Cabecera Cama Empotrable,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:18.717+00,2026-05-06 15:46:18.717+00,null,null,null
ACT-1096,CAT-0023,1,ORG-0001,null,PROV-001,Espaldar Empotrable,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:18.787+00,2026-05-06 15:46:18.787+00,null,null,null
ACT-1097,CAT-0023,2,ORG-0001,null,PROV-001,Colchon 1.00 X 2.00mts,Simmons,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:18.867+00,2026-05-06 15:46:18.867+00,null,null,null
ACT-1098,CAT-0023,1,ORG-0001,null,PROV-001,Cama Box Individual 1.00x2.00mts,Simmons,,500783213,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:18.947+00,2026-05-06 15:46:18.947+00,null,null,null
ACT-1099,CAT-0023,1,ORG-0001,null,PROV-001,Cama Box Individual 1.00x2.00mts,Simmons,,500783221,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:19.02+00,2026-05-06 15:46:19.02+00,null,null,null
ACT-110,CAT-0023,1,ORG-0001,null,PROV-001,Sanitario (Taza De Poceta Para Fluxometro),Sanitarios Maracay,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:44:53.903+00,2026-05-06 15:44:53.903+00,null,null,null
ACT-1100,CAT-0023,1,ORG-0001,null,PROV-001,Maletero Habitacion ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:19.113+00,2026-05-06 15:46:19.113+00,null,null,null
ACT-1101,CAT-0023,1,ORG-0001,null,PROV-001,Escritorio Empotrable,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:19.19+00,2026-05-06 15:46:19.19+00,null,null,null
ACT-1102,CAT-0023,1,ORG-0001,null,PROV-001,Silla  Escritorio,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:19.25+00,2026-05-06 15:46:19.25+00,null,null,null
ACT-1103,CAT-0015,1,ORG-0001,null,PROV-001,Telefono ,Panasonic,KX-TS500LX,4BAKI554611,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:19.31+00,2026-05-06 15:46:19.31+00,null,null,null
ACT-1104,CAT-0009,1,ORG-0001,null,PROV-001,Adorno De Mesa Candelabro,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:19.383+00,2026-05-06 15:46:19.383+00,null,null,null
ACT-1105,CAT-0015,2,ORG-0001,null,PROV-001,"Televisor 32 "" ",Mlplus,PE-2568,MLPEL140900037,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:19.45+00,2026-05-06 15:46:19.45+00,null,null,null
ACT-1106,CAT-0015,1,ORG-0001,null,PROV-001,Decodificador De Television Satelital Hd,Directv,Por identificar,T25XAR044TR0GK,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:19.54+00,2026-05-06 15:46:19.54+00,CAT-0059,null,null
ACT-1107,CAT-0015,2,ORG-0001,null,PROV-001,Router/Antena Inalambrico Para Conexion Wifi,Por Identificar,Por identificar,Por identificar,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:19.667+00,2026-05-06 15:46:19.667+00,null,null,null
ACT-1108,CAT-0022,1,ORG-0001,null,PROV-001,Lampara De Techo,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:19.757+00,2026-05-06 15:46:19.757+00,null,null,null
ACT-1109,CAT-0023,1,ORG-0001,null,PROV-001,Mueble Espejo Empotrable Baño,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:19.83+00,2026-05-06 15:46:19.83+00,null,null,null
ACT-111,CAT-0023,1,ORG-0001,null,PROV-001,Lava Manos,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:44:53.993+00,2026-05-06 15:44:53.993+00,null,null,null
ACT-1110,CAT-0023,1,ORG-0001,null,PROV-001,Lava Manos,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:19.907+00,2026-05-06 15:46:19.907+00,null,null,null
ACT-1111,CAT-0018,1,ORG-0001,null,PROV-001,Llave Lava Manos Doble ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:19.963+00,2026-05-06 15:46:19.963+00,CAT-0070,null,null
ACT-1112,CAT-0025,1,ORG-0001,null,PROV-001,Vaso Uso Dental Baño,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:20.02+00,2026-05-06 15:46:20.02+00,null,null,null
ACT-1113,CAT-0001,1,ORG-0001,null,PROV-001,Bandeja Porta Accesorios Baño,Eurochef,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:20.08+00,2026-05-06 15:46:20.08+00,null,null,null
ACT-1114,CAT-0009,1,ORG-0001,null,PROV-001,Espejo De Pared,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:20.13+00,2026-05-06 15:46:20.13+00,null,null,null
ACT-1115,CAT-0023,1,ORG-0001,null,PROV-001,Sanitario (Taza De Poceta Para Fluxometro),Sanitarios Maracay,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:46:20.183+00,2026-05-06 15:46:20.183+00,null,null,null
